Charge,Dist_m,Elev_mil,D_Elev_per_100m_DR_mil,TOF_per_100m_DR_sec,TOF_sec,Az_per_1ms_mil,w_range_1ms_h_m,w_range_1ms_t_m,air_t_1_dec_m,air_t_1_inc_m,air_dens_1_dec_m,air_dens_1_inc_m
4,12500,1219,0.6,0.3,98.3,4.6,64,-64,0.8,-0.7,-87,75
4,12600,1215,0.7,0.3,98.2,4.5,64,-64,0.7,-0.9,-87,76
4,12700,1211,0.6,0.3,98,4.5,64,-64,0.7,-0.9,-88,76
4,12800,1207,0.6,0.3,97.9,4.4,64,-64,0.9,-0.7,-89,77
4,12900,1203,0.7,0.3,97.7,4.4,64,-64,0.7,-0.9,-90,77
4,13000,1199,0.6,0.3,97.6,4.4,64,-64,0.9,-0.7,-90,78
4,13100,1195,0.7,0.3,97.5,4.3,64,-64,0.9,-0.9,-91,79
4,13200,1191,0.7,0.3,97.3,4.3,64,-64,0.9,-0.9,-91,79
4,13300,1187,0.7,0.3,97.2,4.2,64,-64,0.9,-0.9,-92,80
4,13400,1183,0.7,0.3,97,4.2,64,-64,0.9,-0.7,-93,80
4,13500,1179,0.7,0.3,96.9,4.2,64,-64,0.9,-0.7,-93,81
4,13600,1175,0.7,0.3,96.7,4.1,64,-64,0.7,-0.9,-94,82
4,13700,1171,0.8,0.3,96.5,4.1,64,-64,0.9,-0.7,-95,82
4,13800,1167,0.7,0.3,96.4,4.1,64,-64,0.9,-0.7,-96,83
4,13900,1162,0.8,0.3,96.2,4,64,-64,1,-0.7,-96,83
4,14000,1158,0.8,0.3,96,4,64,-64,1,-0.8,-97,84
4,14100,1154,0.8,0.3,95.9,4,64,-64,1,-0.8,-97,85
4,14200,1150,0.9,0.3,95.7,3.9,64,-64,0.8,-1,-98,85
4,14300,1145,0.8,0.3,95.5,3.9,64,-64,1,-0.8,-99,86
4,14400,1141,0.9,0.3,95.3,3.9,64,-64,1,-1,-99,86
4,14500,1137,0.9,0.3,95.2,3.8,64,-64,0.8,-1,-100,87
4,14600,1132,0.9,0.3,95,3.8,64,-64,0.8,-1,-101,87
4,14700,1128,0.9,0.3,94.8,3.8,64,-64,1,-0.8,-101,88
4,14800,1123,0.9,0.3,94.6,3.7,64,-64,0.8,-1,-102,88
4,14900,1119,1,0.3,94.4,3.7,64,-64,1,-0.8,-103,89
4,15000,1114,1,0.3,94.2,3.7,64,-64,1.1,-0.8,-103,90
4,15100,1109,1,0.3,94,3.6,64,-64,1.1,-0.8,-104,90
4,15200,1105,1,0.3,93.8,3.6,64,-64,1.1,-0.8,-105,91
4,15300,1100,1,0.3,93.6,3.6,64,-64,0.8,-1.1,-105,91
4,15400,1095,1,0.3,93.4,3.5,64,-64,1.1,-0.8,-106,92
4,15500,1090,1.1,0.3,93.2,3.5,64,-64,0.9,-1.1,-107,92
4,15600,1085,1,0.3,93,3.5,64,-64,1.1,-0.9,-107,93
4,15700,1080,1.1,0.3,92.7,3.4,64,-64,0.9,-1.1,-108,94
4,15800,1076,1,0.3,92.5,3.4,64,-63,1.1,-0.9,-108,94
4,15900,1071,1.1,0.3,92.3,3.4,64,-64,1.1,-0.9,-109,95
4,16000,1065,1.1,0.3,92,3.3,63,-64,0.9,-1.1,-110,95
4,16100,1060,1.2,0.3,91.8,3.3,64,-64,0.9,-1.2,-110,96
4,16200,1055,1.3,0.4,91.5,3.3,63,-63,0.9,-1.2,-111,96
4,16300,1050,1.2,0.3,91.3,3.3,63,-63,1.2,-0.9,-112,97
4,16400,1044,1.3,0.4,91,3.2,63,-63,0.9,-1.2,-112,97
4,16500,1039,1.3,0.4,90.8,3.2,63,-63,1.2,-0.9,-113,98
4,16600,1034,1.3,0.4,90.5,3.2,63,-63,0.9,-0.9,-114,98
4,16700,1028,1.4,0.4,90.3,3.1,63,-63,1.2,-0.9,-114,99
4,16800,1022,1.4,0.4,90,3.1,63,-63,1,-1,-115,99
4,16900,1017,1.4,0.4,89.7,3.1,63,-63,1,-1,-115,100
4,17000,1011,1.4,0.4,89.4,3.1,63,-63,1.3,-1,-116,101
4,17100,1005,1.5,0.4,89.1,3,63,-63,1,-1,-116,101
4,17200,999,1.6,0.4,88.8,3,63,-63,1,-1,-117,102
4,17300,993,1.7,0.4,88.5,3,63,-63,1,-1.3,-118,102
4,17400,987,1.7,0.4,88.2,2.9,62,-62,1,-1.3,-118,103
4,17500,981,1.6,0.4,87.9,2.9,62,-62,1,-1,-119,103
4,17600,974,1.8,0.4,87.5,2.9,62,-62,1,-1,-119,104
4,17700,968,1.7,0.4,87.2,2.9,62,-62,1.3,-1,-120,104
4,17800,961,1.9,0.4,86.8,2.8,62,-62,1,-1.3,-121,105
4,17900,955,2,0.4,86.5,2.8,62,-62,1,-1,-121,105
4,18000,948,2.2,0.4,86.1,2.8,62,-62,1.1,-1.1,-122,106
4,18100,941,2,0.4,85.7,2.7,61,-61,1.4,-1.1,-122,106
4,18200,934,2.2,0.4,85.3,2.7,61,-61,1.1,-1.1,-123,107
4,18300,926,2.2,0.4,84.9,2.7,61,-61,1.1,-1.4,-124,107
4,18400,919,2.4,0.4,84.5,2.6,61,-61,1.1,-1.1,-124,108
4,18500,911,2.4,0.4,84.1,2.6,61,-61,1.1,-1.1,-124,108
4,18600,903,2.5,0.4,83.6,2.6,61,-61,1.1,-1.1,-125,109
4,18700,895,2.6,0.5,83.1,2.6,60,-60,1.1,-1.1,-125,109
4,18800,887,2.8,0.5,82.6,2.5,60,-60,1.1,-1.5,-126,109
4,18900,878,3.1,0.5,82.1,2.5,60,-60,1.2,-1.5,-127,110
4,19000,869,3.1,0.5,81.6,2.5,60,-60,1.2,-1.2,-127,110
4,19100,860,3.3,0.5,81.1,2.4,59,-59,1.2,-1.2,-127,111
4,19200,850,3.5,0.5,80.5,2.4,59,-59,1.2,-1.2,-128,111
4,19300,840,3.7,0.5,79.8,2.4,59,-59,1.2,-1.2,-128,112
4,19400,829,4.3,0.6,79.2,2.3,58,-58,1.2,-1.6,-129,112
4,19500,817,4.4,0.6,78.5,2.3,58,-58,1.2,-1.2,-129,112
4,19600,806,4.6,0.6,77.7,2.3,58,-57,1.3,-1.3,-129,113
4,19700,792,5.6,0.7,76.9,2.2,57,-57,1.3,-1.3,-130,113
4,19800,778,5.9,0.7,76,2.2,56,-56,1.3,-1.3,-130,113
4,19900,762,7.2,0.8,74.9,2.1,56,-56,1.3,-1.3,-130,113
4,20000,744,8.4,0.9,73.7,2.1,55,-55,1.3,-1.3,-130,114
4,20100,722,11.1,1.1,72.2,2,54,-54,1.4,-1.4,-130,113
4,20200,691,16.6,1.5,70.1,1.9,53,-52,1.4,-1.4,-130,113
