Charge,Dist_m,Elev_mil,D_Elev_per_100m_DR_mil,TOF_per_100m_DR_sec,TOF_sec,Az_per_1ms_mil,w_range_1ms_h_m,w_range_1ms_t_m,air_t_1_dec_m,air_t_1_inc_m,air_dens_1_dec_m,air_dens_1_inc_m
10,7100,629,-32.7,-0.8,34.5,1.1,13,-14,0.6,-1.2,-20,18
10,7200,672,-43.4,-1.2,36.3,1.1,14,-14,0.6,-1.1,-21,19
11,2100,87,-49,0,6.2,0.2,0.6,-1.7,0,-1.1,-1.9,0.8
11,2200,92,-46.5,0,6.5,0.2,0.7,-1.7,0,-1.1,-2,0.9
11,2300,96,0,0,6.8,0.2,1.8,-0.7,1.1,0,-2.1,2
11,2900,125,0,0,8.8,0.3,2.2,-1.2,1,0,-2.6,3.6
11,3100,135,-33.4,0,9.5,0.3,1.4,-2.3,0,-1,-3.8,2.8
11,3300,145,0,0,10.1,0.3,1.6,-2.5,0,-1,-5.1,4
11,3400,150,-30.7,0,10.5,0.3,1.7,-2.6,0,-1,-5.2,4.1
11,3500,155,-29.9,-0.1,10.9,0.3,2.7,-1.7,1,0,-4.3,5.2
11,3600,161,-29.1,0,11.2,0.3,1.9,-2.8,0,-1,-5.4,4.3
11,3700,166,-28.3,0,11.6,0.3,2,-2.9,0,-1,-5.5,4.4
11,3800,171,-27.6,-0.1,11.9,0.4,3,-2,1,0,-4.7,5.5
11,3900,177,0,0,12.3,0.4,3.1,-2.1,1,0,-5.8,5.6
11,4000,183,-26.2,-0.1,12.7,0.4,3.3,-2.3,1,0,-5.9,6.6
11,4100,188,-25.7,-0.1,13,0.4,3.4,-2.4,1,0,-6,6.8
11,4200,194,-25.4,-0.1,13.4,0.4,3.5,-3.4,1,0,-6.1,6.9
11,4300,200,-24.8,-0.1,13.8,0.4,3.6,-3.5,0,-0.9,-7.2,6.1
11,4400,205,-24.2,-0.1,14.1,0.4,3.7,-4.6,0,-0.9,-7.3,6.2
11,4500,211,-23.7,-0.1,14.5,0.4,4.8,-3.8,0.9,0,-7.5,8.1
11,4600,218,-23.5,-0.1,14.9,0.4,4.9,-3.9,0.9,0,-7.6,8.3
11,4700,224,-22.7,-0.1,15.3,0.4,4.1,-5,0,-0.9,-8.7,7.5
11,4800,230,-22.9,-0.1,15.7,0.5,5.2,-4.2,0.9,0,-7.9,8.5
11,4900,236,-22.1,-0.1,16.1,0.5,4.4,-5.2,0,-0.9,-9.9,8.7
11,5000,243,-21.8,-0.1,16.5,0.5,5.4,-4.5,0.9,0,-9.1,9.7
11,5100,249,-21.6,-0.1,17,0.5,5.6,-4.6,0.9,0,-9.3,9.8
11,5200,256,-21.2,-0.1,17.4,0.5,4.9,-5.7,0,-0.9,-10,9.1
11,5300,263,-20.9,-0.1,17.8,0.5,5.9,-5,0.9,0,-10,10
11,5400,269,-20.5,-0.1,18.2,0.5,6.1,-5.1,0.9,0,-11,11
11,5500,276,-20.2,-0.1,18.7,0.5,6.2,-5.3,0.9,0,-11,11
11,5600,283,-19.8,-0.1,19.1,0.6,5.6,-6.3,0,-0.9,-12,11
11,5700,291,-19.8,-0.1,19.5,0.6,6.6,-5.6,0.9,-0.1,-12,12
11,5800,298,-19.5,-0.1,20,0.6,6.7,-6.6,0.9,-0.1,-12,12
11,5900,305,-19.2,-0.1,20.4,0.6,7.7,-6.8,0.9,-0.1,-12,13
11,6000,313,-19.2,-0.1,20.9,0.6,7.9,-7,0.9,-0.9,-13,13
11,6100,321,-18.7,-0.1,21.4,0.6,8.1,-7.2,0.9,-0.1,-13,14
11,6200,329,-18.7,-0.1,21.9,0.6,8.3,-7.4,0.8,-0.8,-14,14
11,6300,337,-19,-0.2,22.4,0.7,7.7,-8.4,0.8,-1.6,-15,14
11,6400,346,-18.5,-0.1,22.8,0.7,7.9,-8.6,0.8,-0.8,-15,14
11,6500,354,-18.3,-0.1,23.4,0.7,8.9,-8,1.6,-0.8,-16,15
11,6600,363,-18.6,-0.2,23.9,0.7,9.1,-8.2,1.6,-0.8,-16,16
11,6700,372,-18.1,-0.2,24.4,0.7,9.3,-8.4,1.6,-0.8,-16,16
11,6800,382,-18.2,-0.2,24.9,0.7,9.5,-10,0.8,-1.6,-18,15
11,6900,391,-18.3,-0.2,25.5,0.7,9.8,-10,0.8,-1.5,-18,16
11,7000,401,-18.1,-0.2,26.1,0.8,11,-9.9,1.5,-0.8,-18,17
11,7100,411,-18.2,-0.2,26.7,0.8,10,-11,0.8,-1.5,-19,17
11,7200,422,-18.3,-0.2,27.3,0.8,11,-10,1.5,-0.8,-19,18
11,7300,433,-18.1,-0.2,27.9,0.8,11,-11,0.8,-1.5,-20,18
11,7400,445,-18.9,-0.3,28.5,0.8,12,-11,1.5,-0.8,-20,19
11,7500,456,-18.4,-0.2,29.2,0.9,11,-12,0.8,-1.5,-21,19
11,7600,469,-18.6,-0.3,29.9,0.9,13,-12,1.4,-0.8,-21,20
11,7700,482,-19.1,-0.3,30.6,0.9,13,-13,0.8,-1.4,-23,20
11,7800,496,-19.6,-0.3,31.4,0.9,14,-13,1.4,-0.7,-22,22
11,7900,511,-20.1,-0.4,32.2,1,14,-13,1.4,-0.7,-23,22
11,8000,527,-21,-0.4,33,1,14,-14,0.7,-1.4,-24,22
11,8100,544,-21.3,-0.4,33.9,1,15,-15,0.7,-1.3,-25,23
11,8200,564,-22.9,-0.5,34.9,1,15,-16,0.7,-1.3,-26,23
11,8300,586,-24.9,-0.6,36,1.1,16,-16,0.7,-1.3,-27,24
11,8400,612,-27.4,-0.7,37.3,1.1,17,-16,1.3,-0.7,-27,25
11,8500,644,-33.1,-1,38.8,1.2,17,-18,0.7,-1.2,-28,25
11,8600,699,-52.8,-1.9,41.4,1.3,18,-19,0.6,-1.2,-29,27
12,2900,95,0,0,7.7,0.2,1,-2.2,0,-1.2,-3.9,2.7
12,3000,99,-34.2,0,8,0.2,2.3,-1.1,1.2,0,-2.9,4
12,3100,103,-33.1,0,8.2,0.2,1.2,-2.3,0,-1.2,-4.1,2.9
12,3200,107,-32.1,0,8.6,0.3,2.4,-1.2,1.2,0,-3.1,4.2
12,3300,111,-31.3,0,8.9,0.3,1.4,-2.5,0,-1.1,-4.3,3.1
12,3500,119,-29.6,0,9.5,0.3,1.5,-2.6,0,-1.1,-5.7,4.5
12,3600,123,-28.8,0,9.8,0.3,1.6,-2.7,0,-1.1,-5.8,4.6
12,3800,131,-27.3,0,10.4,0.3,2.9,-1.8,1.1,0,-5,5.9
12,3900,135,-26.6,-0.1,10.7,0.3,3,-1.9,1.1,0,-5.1,6
12,4000,139,-26,-0.1,11,0.3,3.1,-2,1.1,0,-5.2,6.1
12,4200,147,-24.7,0,11.6,0.3,3.3,-2.2,1.1,0,-6.6,7.4
12,4300,152,-24.1,0,12,0.4,2.3,-3.3,0,-1.1,-7.8,6.5
12,4400,156,-23.6,0,12.3,0.4,3.5,-2.4,1.1,0,-6.8,7.7
12,4500,160,-23.1,0,12.6,0.4,3.6,-2.5,1.1,0,-7,7.8
12,4600,165,-22.6,0,12.9,0.4,2.7,-3.7,0,-1.1,-8.2,6.9
12,4700,169,-22.4,-0.1,13.3,0.4,3.8,-2.7,1.1,0,-8.3,8.1
12,4800,174,-21.9,-0.1,13.6,0.4,4,-3.9,1.1,0,-8.5,9.2
12,4900,179,-21.8,-0.1,14,0.4,4.1,-4,1.1,0,-8.6,9.3
12,5000,183,-21.1,0,14.3,0.4,4.2,-5.2,0,-1,-9.8,8.5
12,5100,188,-20.7,-0.1,14.7,0.4,5.3,-4.3,1,0,-8.9,9.6
12,5200,193,-20.6,-0.1,15,0.4,5.4,-4.4,1,0,-10,9.8
12,5300,197,-20.2,-0.1,15.3,0.4,4.6,-5.5,0,-1,-11,9.9
12,5400,202,-19.8,-0.1,15.7,0.5,5.7,-4.7,1,0,-10,11
12,5500,207,-19.5,-0.1,16.1,0.5,4.9,-5.8,0,-1,-12,10
12,5600,212,-18.9,-0.1,16.4,0.5,6,-4.9,1,0,-11,11
12,5700,217,-18.8,0,16.8,0.5,5.2,-6,0,-1,-13,11
12,5800,223,-18.5,-0.1,17.2,0.5,6.3,-5.2,1,-0.1,-12,13
12,5900,228,-18.2,0,17.5,0.5,5.5,-6.3,0.1,-1,-13,12
12,6000,233,-18.2,-0.1,17.9,0.5,6.6,-5.6,1,-0.1,-12,13
12,6100,239,-17.9,-0.1,18.3,0.5,6.7,-5.7,1,-0.1,-14,13
12,6200,244,-17.6,-0.1,18.7,0.5,6,-6.8,0.1,-1,-15,13
12,6300,250,-17.4,-0.1,19.1,0.6,7,-6,1,-0.1,-14,14
12,6400,255,-17.4,-0.1,19.5,0.6,6.3,-7.1,0.1,-1,-16,13
12,6500,261,-17.2,-0.1,19.9,0.6,7.4,-7.3,1,-0.1,-15,15
12,6600,267,-16.9,-0.1,20.3,0.6,7.5,-8.4,0.1,-1,-16,15
12,6700,273,-16.5,-0.1,20.7,0.6,8.6,-7.6,1,-0.1,-16,16
12,6800,279,-16.2,-0.1,21.1,0.6,7.9,-8.7,0.1,-1,-17,16
12,6900,285,-16.3,-0.1,21.5,0.6,9,-8,0.9,-0.9,-17,17
12,7000,291,-16,-0.1,21.9,0.6,8.3,-9.1,0.1,-0.9,-19,16
12,7100,298,-16.1,-0.1,22.4,0.6,8.5,-9.2,0.1,-0.9,-19,17
12,7200,304,-16.2,-0.1,22.8,0.7,9.5,-8.6,0.9,-0.9,-18,18
12,7300,311,-15.7,-0.1,23.2,0.7,8.9,-9.6,0.9,-1.8,-20,18
12,7400,317,-15.5,-0.1,23.7,0.7,9.1,-9.8,0.9,-1.8,-20,19
12,7500,324,-15.4,-0.1,24.1,0.7,10,-9.2,1.7,-0.9,-20,20
12,7600,331,-15.5,-0.1,24.6,0.7,10,-9.4,1.7,-0.9,-21,20
12,7700,339,-15.3,-0.1,25.1,0.7,11,-10,0.9,-1.7,-22,20
12,7800,346,-15.4,-0.1,25.6,0.7,12,-11,1.7,-0.9,-22,21
12,7900,353,-15.2,-0.1,26,0.8,11,-12,0.9,-1.7,-23,21
12,8000,361,-15.1,-0.1,26.6,0.8,12,-11,1.7,-0.9,-23,22
12,8100,369,-15.5,-0.2,27.1,0.8,12,-12,0.9,-1.7,-24,22
12,8200,377,-15,-0.1,27.6,0.8,12,-12,0.9,-1.7,-25,22
12,8300,386,-15.2,-0.2,28.1,0.8,12,-13,0.9,-1.6,-25,23
12,8400,394,-15.3,-0.2,28.7,0.8,12,-13,0.9,-1.6,-26,23
12,8500,403,-15.2,-0.2,29.2,0.8,13,-13,0.9,-1.6,-26,24
12,8600,412,-15.1,-0.2,29.8,0.9,13,-14,0.9,-1.6,-27,24
12,8700,421,-15.2,-0.2,30.4,0.9,15,-14,1.6,-0.8,-27,26
12,8800,431,-15.1,-0.2,31,0.9,14,-15,0.8,-1.6,-28,26
12,8900,441,-15.3,-0.2,31.6,0.9,14,-15,0.8,-1.6,-29,26
12,9000,452,-15.5,-0.2,32.2,0.9,15,-15,0.8,-1.5,-30,27
12,9100,463,-15.7,-0.3,32.9,1,16,-15,1.5,-0.8,-30,28
12,9200,474,-15.8,-0.3,33.6,1,15,-16,0.8,-1.5,-31,28
12,9300,487,-16.3,-0.3,34.3,1,16,-17,0.8,-1.5,-31,29
12,9400,500,-16.8,-0.3,35.1,1,17,-17,1.5,-0.8,-32,30
12,9500,514,-17.4,-0.4,35.9,1,18,-17,1.5,-0.8,-32,31
12,9600,529,-18.5,-0.5,36.8,1.1,18,-17,1.4,-0.8,-33,31
12,9700,544,-18.2,-0.4,37.6,1.1,19,-18,1.4,-0.8,-34,32
12,9800,562,-19.4,-0.5,38.7,1.1,20,-19,1.4,-0.8,-35,33
12,9900,582,-20.9,-0.6,39.7,1.2,20,-20,0.8,-1.4,-36,33
12,10000,606,-23.8,-0.7,41.1,1.2,21,-20,1.3,-0.7,-37,35
12,10100,636,-28.4,-1,42.6,1.3,22,-21,1.3,-0.7,-38,35
12,10200,685,-45.3,-1.8,45.2,1.4,23,-22,1.2,-0.7,-39,36
13,1700,40,0,0,3.7,0.1,0.3,-0.3,1.5,0,-0.6,2
13,2000,47,0,0,4.4,0.1,1.8,-0.4,1.4,0,-0.8,2.2
13,2500,60,0,0,5.6,0.2,0.7,-2,0,-1.4,-2.6,1.2
13,2600,63,0,0,5.9,0.2,0.7,-2.1,0,-1.4,-2.7,2.6
13,2700,65,0,0,6.1,0.2,2.1,-0.8,1.4,0,-2.8,4.1
13,2800,68,0,0,6.4,0.2,2.2,-0.8,1.4,0,-2.9,4.1
13,3100,77,0,0,7.1,0.2,1,-2.3,0,-1.3,-4.5,3.1
13,3200,79,0,0,7.4,0.2,2.4,-1.1,1.3,0,-3.3,4.5
13,3400,85,0,0,7.9,0.2,2.5,-1.2,1.3,0,-3.5,4.7
13,3500,88,-29.3,0,8.1,0.2,2.6,-1.3,1.3,0,-3.6,4.8
13,3600,91,0,0,8.4,0.2,1.4,-2.7,0,-1.3,-5.1,3.7
13,3700,94,-27.9,0,8.7,0.3,1.5,-2.7,0,-1.3,-5.2,5
13,3800,97,-27,0,8.9,0.3,1.6,-2.8,0,-1.3,-6.6,5.1
13,3900,100,-26.4,0,9.2,0.3,2.9,-1.6,1.3,0,-5.4,6.5
13,4000,103,-25.6,0,9.5,0.3,1.7,-3,0,-1.3,-6.8,5.4
13,4100,106,-25.1,0,9.7,0.3,3.1,-1.8,1.3,0,-5.7,6.8
13,4200,109,-24.5,0,10,0.3,3.1,-1.9,1.3,0,-5.8,6.9
13,4300,112,-23.9,0,10.3,0.3,3.2,-2,1.3,0,-6,7
13,4400,115,-23.4,0,10.6,0.3,3.3,-2.1,1.3,0,-6.1,7.1
13,4600,122,-22.6,0,11.1,0.3,2.3,-3.5,0,-1.2,-8.9,7.4
13,4700,125,-22.1,-0.1,11.4,0.3,3.6,-2.4,1.2,0,-7.8,8.7
13,4800,128,-21.6,0,11.7,0.3,3.7,-2.5,1.2,0,-7.9,8.9
13,4900,132,-21,0,12,0.3,3.8,-2.6,1.2,0,-8.1,9
13,5000,135,-20.6,0,12.3,0.4,3.9,-2.7,1.2,0,-8.2,9.1
13,5100,139,-20.4,0,12.5,0.4,2.8,-4,0,-1.2,-11,8.1
13,5200,142,-19.8,0,12.8,0.4,4.1,-2.9,1.2,0,-9.8,11
13,5300,145,-19.6,0,13.1,0.4,3.1,-4.2,0,-1.2,-11,9.5
13,5400,149,-19.3,0,13.4,0.4,3.2,-4.3,0,-1.2,-11,9.7
13,5500,153,-19.1,0,13.7,0.4,4.5,-4.4,0,-1.2,-11,9.9
13,5600,156,-18.6,-0.1,14,0.4,4.6,-4.5,1.2,0,-12,11
13,5700,160,-18.5,0,14.3,0.4,4.7,-5.8,0,-1.2,-13,11
13,5800,163,-18,0,14.7,0.4,5.9,-4.8,1.2,-0.1,-12,13
13,5900,167,-17.7,0,14.9,0.4,4.9,-6,0.1,-1.2,-13,12
13,6000,171,-17.6,0,15.3,0.4,5.1,-6.1,0.1,-1.2,-13,12
13,6100,175,-17.3,-0.1,15.6,0.5,6.3,-5.2,1.1,-0.1,-14,13
13,6200,179,-17.1,-0.1,15.9,0.5,6.4,-5.3,1.1,-0.1,-14,14
13,6300,182,-16.8,-0.1,16.2,0.5,6.6,-5.4,1.1,-0.1,-14,14
13,6400,186,-16.3,0,16.5,0.5,6.7,-5.6,1.1,-0.1,-14,15
13,6500,190,-16.3,-0.1,16.9,0.5,6.8,-5.7,1.1,-0.1,-15,15
13,6600,194,-16.3,0,17.2,0.5,5.9,-6.9,0.1,-1.1,-17,15
13,6700,199,-16.1,-0.1,17.5,0.5,7.1,-6,1.1,-0.1,-16,16
13,6800,202,-15.6,0,17.8,0.5,6.2,-7.2,0.1,-1.1,-17,15
13,6900,207,-15.4,-0.1,18.2,0.5,7.4,-6.3,1.1,-0.1,-17,16
13,7000,211,-15.2,0,18.5,0.5,6.5,-7.5,0.1,-1.1,-18,17
13,7100,215,-15.2,-0.1,18.9,0.5,7.7,-6.6,1.1,-0.1,-18,18
13,7200,220,-15,-0.1,19.2,0.6,6.9,-7.8,0.1,-1.1,-19,17
13,7300,224,-14.8,-0.1,19.6,0.6,8,-7,1.1,-0.1,-19,18
13,7400,228,-14.6,-0.1,19.9,0.6,7.2,-8.1,0.1,-1.1,-20,18
13,7500,233,-14.7,-0.1,20.3,0.6,8.4,-8.3,0.1,-1.1,-20,18
13,7600,238,-14.5,-0.1,20.7,0.6,9.5,-8.5,1.1,-0.1,-21,20
13,7700,242,-14.3,-0.1,21,0.6,9.7,-8.7,1.1,-0.1,-21,21
13,7800,247,-14.2,-0.1,21.4,0.6,9.9,-8.8,1.1,-0.1,-21,21
13,7900,252,-14,-0.1,21.8,0.6,10,-9,1.1,-1.1,-22,21
13,8000,257,-13.8,-0.1,22.1,0.6,10,-9.2,1,-1,-22,22
13,8100,262,-13.9,-0.1,22.5,0.6,10,-9.4,1,-1,-24,22
13,8200,267,-13.5,-0.1,22.9,0.7,11,-9.6,1,-1,-24,23
13,8300,272,-13.6,-0.1,23.3,0.7,9.9,-11,1,-1,-25,23
13,8400,277,-13.5,-0.1,23.7,0.7,11,-10,1,-1,-25,24
13,8500,282,-13.3,-0.1,24.1,0.7,11,-10,1,-1,-25,24
13,8600,287,-13,-0.1,24.5,0.7,10,-11,1,-1.9,-26,24
13,8700,293,-13,-0.1,24.9,0.7,11,-11,1,-1,-28,24
13,8800,299,-12.9,-0.1,25.3,0.7,12,-12,1,-1.9,-28,25
13,8900,304,-12.8,-0.1,25.7,0.7,12,-12,1.9,-1,-28,26
13,9000,310,-12.9,-0.1,26.2,0.7,12,-13,1,-1.9,-29,26
13,9100,316,-12.6,-0.1,26.6,0.8,13,-12,1.9,-1,-29,28
13,9200,322,-12.7,-0.1,27,0.8,14,-13,1.9,-1,-29,28
13,9300,328,-12.8,-0.1,27.5,0.8,14,-13,1.8,-1,-30,29
13,9400,334,-12.7,-0.1,27.9,0.8,14,-13,1.8,-1,-31,29
13,9500,340,-12.6,-0.1,28.4,0.8,14,-13,1.8,-1,-31,30
13,9600,347,-12.7,-0.2,28.9,0.8,14,-14,1.8,-1,-32,30
13,9700,354,-12.6,-0.2,29.4,0.8,15,-14,1.8,-1,-32,31
13,9800,360,-12.3,-0.1,29.8,0.8,15,-15,1.8,-1,-33,31
13,9900,367,-12.7,-0.2,30.3,0.9,15,-15,1.8,-1,-34,32
13,10000,374,-12.3,-0.1,30.8,0.9,16,-15,1.7,-0.9,-35,33
13,10100,382,-12.2,-0.1,31.3,0.9,16,-17,0.9,-1.7,-36,33
13,10200,389,-12.7,-0.2,31.9,0.9,17,-16,1.7,-0.9,-36,34
13,10300,397,-12.6,-0.2,32.4,0.9,17,-16,1.7,-0.9,-37,35
13,10400,405,-12.7,-0.2,33,0.9,17,-17,0.9,-1.7,-39,35
13,10500,413,-12.7,-0.2,33.6,1,18,-17,1.7,-0.9,-38,36
13,10600,422,-12.8,-0.2,34.1,1,17,-18,0.9,-1.7,-40,36
13,10700,431,-13,-0.2,34.7,1,18,-18,1.7,-0.9,-40,37
13,10800,440,-13.2,-0.2,35.4,1,19,-19,1.6,-0.9,-40,38
13,10900,449,-12.9,-0.2,36,1,20,-19,1.6,-0.9,-41,39
13,11000,459,-13,-0.2,36.6,1,19,-20,0.9,-1.6,-43,39
13,11100,470,-13.3,-0.3,37.3,1.1,20,-20,1.6,-0.9,-43,40
13,11200,481,-13.7,-0.3,38,1.1,20,-21,0.9,-1.6,-45,40
13,11300,492,-14.5,-0.3,38.8,1.1,21,-22,0.9,-1.6,-45,41
13,11400,504,-14.4,-0.3,39.6,1.1,22,-22,0.9,-1.5,-46,41
13,11500,518,-15,-0.4,40.4,1.2,22,-23,0.9,-1.5,-47,42
13,11600,532,-15.5,-0.4,41.3,1.2,23,-22,1.5,-0.8,-47,44
13,11700,547,-16,-0.4,42.2,1.2,23,-24,0.8,-1.5,-49,44
13,11800,565,-17.4,-0.5,43.3,1.2,24,-24,1.5,-0.8,-49,46
13,11900,584,-19.4,-0.6,44.5,1.3,25,-25,0.8,-1.4,-51,46
13,12000,609,-22.1,-0.8,45.9,1.3,26,-26,0.8,-1.4,-52,47
13,12100,640,-28.1,-1.1,47.8,1.4,28,-27,1.4,-0.8,-52,48
14,3200,61,0,0,6.5,0.2,2.5,-0.9,1.5,0,-3.5,4.9
14,3400,66,0,0,6.9,0.2,1.1,-2.6,0,-1.5,-5.2,3.6
14,3600,70,-28.5,0,7.4,0.2,1.2,-2.7,0,-1.5,-5.4,3.8
14,3800,75,0,0,7.8,0.2,1.4,-2.8,0,-1.5,-5.7,4.1
14,3900,77,0,0,8.1,0.2,2.9,-1.4,1.5,0,-5.8,5.6
14,4000,79,0,0,8.3,0.2,1.5,-2.9,0,-1.5,-7.4,5.7
14,4200,84,-24.4,0,8.8,0.3,1.7,-3.1,0,-1.4,-7.6,6
14,4300,86,-23.9,0,9,0.3,1.8,-3.1,0,-1.4,-7.7,6.1
14,4500,91,-22.8,0,9.5,0.3,1.9,-3.3,0,-1.4,-8,6.4
14,4600,94,0,0,9.7,0.3,3.4,-2,1.4,0,-6.8,7.9
14,4700,96,-21.9,0,10,0.3,3.5,-2.1,1.4,0,-8.3,8
14,4800,99,-21.4,0,10.2,0.3,3.6,-2.2,1.4,0,-8.5,9.5
14,4900,101,-21,0,10.5,0.3,2.3,-3.6,0,-1.4,-10,8.3
14,5000,104,-20.6,0,10.7,0.3,3.7,-2.4,1.4,0,-8.8,9.8
14,5100,106,-20.2,0,11,0.3,2.5,-3.8,0,-1.4,-10,8.6
14,5200,109,-19.8,0,11.2,0.3,2.6,-3.9,0,-1.4,-10,8.7
14,5300,112,-19.6,0,11.5,0.3,2.7,-4,0,-1.4,-11,8.9
14,5400,114,-19,0,11.7,0.3,2.8,-4.1,0,-1.4,-11,10
14,5500,117,-18.7,0,12,0.3,4.2,-2.9,1.3,0,-11,12
14,5600,120,-18.5,0,12.3,0.4,4.3,-3,1.3,0,-11,12
14,5700,123,-18.1,0,12.5,0.4,4.4,-3.1,1.3,0,-11,12
14,5800,125,-17.9,0,12.8,0.4,4.5,-3.2,1.3,-0.1,-11,12
14,5900,128,-17.6,0,13.1,0.4,3.4,-4.6,0.1,-1.3,-13,11
14,6000,131,-17.4,-0.1,13.3,0.4,4.7,-4.7,1.3,-0.1,-13,13
14,6100,134,-17.1,0,13.6,0.4,4.8,-4.8,0.1,-1.3,-14,13
14,6200,137,-17,-0.1,13.9,0.4,5,-4.9,1.3,-0.1,-13,14
14,6300,140,-16.6,-0.1,14.2,0.4,5.1,-5,1.3,-0.1,-14,14
14,6400,143,-16.3,0,14.4,0.4,5.2,-5.2,1.3,-0.1,-15,14
14,6500,146,-16.2,0,14.7,0.4,5.3,-5.3,0.1,-1.3,-16,15
14,6600,148,-15.8,0,15,0.4,5.4,-6.6,0.1,-1.3,-17,15
14,6700,151,-15.6,-0.1,15.3,0.4,6.8,-5.5,1.3,-0.1,-16,16
14,6800,154,-15.4,0,15.5,0.4,5.7,-6.9,0.1,-1.3,-17,15
14,6900,158,-15.4,-0.1,15.9,0.5,7,-5.8,1.3,-0.1,-17,16
14,7000,161,-15,0,16.1,0.5,7.1,-5.9,1.3,-0.1,-17,17
14,7100,164,-14.7,0,16.4,0.5,7.3,-6.1,1.2,-0.1,-18,18
14,7200,167,-14.7,0,16.7,0.5,7.4,-6.2,1.2,-0.1,-18,18
14,7300,170,-14.3,0,17,0.5,6.4,-7.5,0.1,-1.2,-19,17
14,7400,174,-14.4,-0.1,17.3,0.5,7.7,-6.5,1.2,-0.1,-19,18
14,7500,177,-14.1,0,17.6,0.5,7.8,-6.6,1.2,-0.1,-20,20
14,7600,180,-13.8,0,17.9,0.5,8,-6.8,1.2,-0.1,-20,20
14,7700,184,-13.8,-0.1,18.2,0.5,8.1,-6.9,1.2,-0.1,-21,20
14,7800,187,-13.8,-0.1,18.6,0.5,8.3,-7.1,1.2,-0.1,-21,21
14,7900,191,-13.6,0,18.9,0.5,7.3,-8.4,0.1,-1.2,-23,20
14,8000,194,-13.3,-0.1,19.2,0.5,8.6,-7.4,1.2,-0.1,-23,22
14,8100,198,-13.3,-0.1,19.5,0.6,7.6,-8.7,0.1,-1.2,-24,21
14,8200,202,-13.2,-0.1,19.8,0.6,8.9,-7.7,1.2,-0.1,-23,23
14,8300,205,-13,0,20.1,0.6,8,-9,0.1,-1.2,-25,22
14,8400,209,-12.7,0,20.4,0.6,9.2,-9.1,0.1,-1.2,-26,22
14,8500,212,-12.6,0,20.8,0.6,9.4,-10,0.1,-1.2,-26,24
14,8600,216,-12.6,-0.1,21.1,0.6,9.5,-11,0.1,-1.2,-26,24
14,8700,220,-12.3,0,21.5,0.6,11,-9.7,1.2,-0.1,-27,25
14,8800,224,-12.4,-0.1,21.8,0.6,11,-9.8,1.2,-1.2,-27,25
14,8900,228,-12.3,-0.1,22.1,0.6,11,-10,1.1,-0.1,-27,27
14,9000,232,-12.3,-0.1,22.5,0.6,10,-11,0.1,-1.1,-29,26
14,9100,236,-12.2,-0.1,22.8,0.6,10,-11,0.1,-1.1,-29,27
14,9200,240,-12.1,-0.1,23.2,0.7,11,-12,0.1,-1.1,-30,27
14,9300,244,-12.1,-0.1,23.5,0.7,11,-12,1.1,-1.1,-31,27
14,9400,248,-11.8,-0.1,23.9,0.7,11,-12,1.1,-1.1,-31,28
14,9500,253,-11.7,-0.1,24.2,0.7,11,-12,1.1,-1.1,-32,29
14,9600,257,-11.6,-0.1,24.6,0.7,11,-12,1.1,-2.1,-33,29
14,9700,262,-11.5,-0.1,25,0.7,12,-13,1.1,-2.1,-33,30
14,9800,266,-11.4,-0.1,25.3,0.7,12,-13,1.1,-1.1,-34,30
14,9900,271,-11.3,-0.1,25.7,0.7,12,-13,1.1,-2.1,-34,31
14,10000,275,-11.2,-0.1,26.1,0.7,13,-13,1.1,-1.1,-35,32
14,10100,280,-11.3,-0.1,26.5,0.7,13,-14,1.1,-2,-36,32
14,10200,285,-11.2,-0.1,26.9,0.8,14,-15,1.1,-2,-37,33
14,10300,289,-10.9,-0.1,27.3,0.8,15,-14,2,-1.1,-36,34
14,10400,294,-10.8,-0.1,27.7,0.8,14,-15,1.1,-2,-38,34
14,10500,299,-11,-0.1,28.1,0.8,15,-14,2,-1.1,-37,35
14,10600,305,-10.8,-0.1,28.5,0.8,15,-15,1.1,-2,-39,35
14,10700,310,-11,-0.1,29,0.8,15,-16,1.1,-2,-40,36
14,10800,315,-10.9,-0.1,29.4,0.8,16,-15,1.9,-1.1,-40,37
14,10900,320,-10.6,-0.1,29.8,0.8,16,-15,1.9,-1,-40,38
14,11000,326,-11,-0.1,30.3,0.8,16,-16,1.9,-1,-41,39
14,11100,332,-10.8,-0.1,30.7,0.9,17,-17,1,-1.9,-42,38
14,11200,337,-10.6,-0.1,31.2,0.9,18,-17,1.9,-1,-43,40
14,11300,343,-10.7,-0.1,31.6,0.9,18,-17,1.9,-1,-43,40
14,11400,349,-10.9,-0.1,32.1,0.9,18,-18,1,-1.9,-45,40
14,11500,355,-10.6,-0.1,32.6,0.9,18,-19,1,-1.9,-45,41
14,11600,362,-10.7,-0.1,33,0.9,18,-19,1,-1.8,-46,42
14,11700,368,-10.7,-0.2,33.5,0.9,19,-18,1.8,-1,-46,43
14,11800,374,-10.4,-0.1,34,0.9,19,-19,1.8,-1,-47,44
14,11900,381,-10.6,-0.1,34.5,1,19,-20,1,-1.8,-48,44
14,12000,388,-10.9,-0.2,35.1,1,20,-20,1.8,-1,-49,45
14,12100,395,-10.7,-0.2,35.6,1,21,-20,1.8,-1,-50,46
14,12200,403,-10.8,-0.2,36.2,1,21,-21,1.8,-1,-50,47
